Item,IsWord,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,NumMorphs
gain,TRUE,1,3,406,5,140,39,700,12656,1760,31983184,4,1
gained,TRUE,1,4,420,6,31,7,264,7124,1276,9124289,4,2
gainer,TRUE,2,4,509,7,56,19,4,120,71,293223,5,2
gainfully,TRUE,3,7,649,8,2,1,8,61,10,94013,7,3
gaining,TRUE,2,5,388,5,18,1,193,3317,597,4682505,5,2
gains,TRUE,1,4,469,6,89,15,77,6811,1309,10137566,5,2
gait,TRUE,1,3,304,5,84,20,16,1088,15,822923,4,1
gaited,TRUE,2,5,480,6,14,6,1,8,0,110327,5,NA
gal,TRUE,1,3,352,4,77,49,725,953,127,4747471,4,1
gala,TRUE,2,4,385,5,37,31,90,983,69,2685970,5,1
galaxies,TRUE,3,8,868,6,1,0,49,3243,73,3397092,8,2
galaxy,TRUE,3,7,523,7,3,1,339,3867,147,7257416,8,1
gale,TRUE,1,3,433,5,120,50,250,1109,103,5585783,4,1
gall,TRUE,1,3,389,5,104,40,101,606,69,1441994,4,1
gallantry,TRUE,3,8,533,8,1,1,31,78,4,207032,7,1
galleries,TRUE,3,6,768,8,8,1,51,2163,99,46801025,6,2
gallery,TRUE,3,5,408,8,18,5,434,7955,344,165682518,6,1
galley,TRUE,2,4,444,7,86,26,82,639,26,1031511,5,1
galleys,TRUE,2,5,502,7,30,4,25,132,7,131681,5,2
gallon,TRUE,2,5,421,7,51,16,116,3165,869,4998083,6,1
gallons,TRUE,2,6,515,7,16,5,187,2169,363,3138226,6,2
gallop,TRUE,2,5,409,7,9,6,48,362,34,451480,6,1
galloping,TRUE,3,7,508,7,0,1,53,339,26,336392,6,2
gallstone,TRUE,2,7,698,10,1,2,6,19,2,66124,8,1
gallstones,TRUE,2,8,892,10,2,1,10,90,5,243161,8,2
gallup,TRUE,2,5,363,6,9,2,31,1087,402,1092401,6,NA
galore,TRUE,2,5,441,5,5,1,37,246,21,2099646,4,1
gals,TRUE,1,4,564,5,47,26,166,331,50,4398586,5,2
galvanize,TRUE,3,8,888,10,1,2,4,193,65,119436,9,1
galvanizing,TRUE,4,10,750,9,0,0,5,128,33,181701,9,2
gambit,TRUE,2,6,427,7,1,2,19,264,42,680847,5,1
gamble,TRUE,2,6,401,7,15,9,456,1849,397,3294887,7,1
gambler,TRUE,2,6,575,8,5,9,234,418,69,920056,7,2
gamblers,TRUE,2,7,572,8,2,5,77,407,84,893967,7,3
gambling,TRUE,2,7,477,9,6,8,846,3139,668,27118635,8,2
game,TRUE,1,3,314,5,61,30,11926,62889,8574,227136152,4,1
gamebird,TRUE,2,6,438,5,1,0,0,21,0,19263,4,NA
gamecock,TRUE,2,6,566,9,1,1,0,13,0,159501,5,1
gamekeeper,TRUE,3,7,608,11,2,2,11,27,1,54146,8,NA
games,TRUE,1,4,579,6,37,28,2287,29255,2804,305942110,5,2
gamesman,TRUE,2,7,535,9,1,0,0,0,0,28327,8,1
gaming,TRUE,2,5,380,7,11,7,131,1901,189,31596914,6,NA
gamma,TRUE,2,4,398,6,17,6,179,1340,62,35427478,5,1
gamut,TRUE,2,5,559,5,11,3,13,458,64,559805,6,1
gang,TRUE,1,3,395,5,58,38,1537,6198,2038,16620142,4,1
gangland,TRUE,2,7,543,6,0,1,27,77,19,216201,5,1
ganglion,TRUE,3,7,517,9,0,0,4,66,0,379244,5,1
gangplank,TRUE,2,8,604,5,0,0,20,110,2,27036,4,1
gangs,TRUE,1,4,579,6,17,18,221,2077,620,1743105,4,2
gangster,TRUE,2,6,465,9,6,3,272,721,219,1171750,7,2
gangway,TRUE,2,5,575,6,2,1,116,121,0,88627,5,1
gap,TRUE,1,3,407,4,68,43,218,8744,1323,17274391,4,1
gaping,TRUE,2,5,418,6,9,8,42,849,48,926390,4,2
gaps,TRUE,1,4,412,4,29,27,35,2418,220,5609969,4,2
garage,TRUE,2,4,566,7,2,6,1388,5331,746,16907329,5,1
garaged,TRUE,2,6,644,7,0,2,0,11,0,67199,4,2
garages,TRUE,3,6,626,7,1,3,23,438,44,1674739,5,2
garb,TRUE,1,4,394,5,28,26,16,469,37,614648,5,1
garbage,TRUE,2,6,436,6,2,1,1331,4317,836,6610287,6,1
garbed,TRUE,1,5,458,6,9,6,0,88,1,38677,5,2
garble,TRUE,2,6,479,7,9,10,0,23,3,37309,7,1
garbled,TRUE,2,7,480,7,4,7,46,157,11,241562,7,2
garden,TRUE,2,6,452,7,34,19,1354,19403,1092,119016327,7,1
gardener,TRUE,3,7,509,9,9,6,214,1324,99,2553839,8,2
gardenia,TRUE,3,8,583,9,2,2,11,126,3,408470,9,1
gardenias,TRUE,3,9,768,9,1,1,25,91,2,44794,9,2
gardening,TRUE,2,7,566,8,3,2,123,2133,143,11823864,6,2
gardens,TRUE,2,7,487,7,13,5,206,5869,228,18455045,7,2
gargle,TRUE,2,6,424,6,6,4,30,61,3,89983,7,1
gargling,TRUE,3,8,728,6,0,4,8,35,4,70714,7,2
gargoyle,TRUE,2,6,517,9,2,1,27,164,1,406604,7,NA
garland,TRUE,2,7,511,7,11,9,111,838,98,3180361,7,1
garlic,TRUE,2,6,559,7,4,3,306,8437,420,5884664,7,1
garment,TRUE,2,7,500,8,7,2,71,1194,133,3454166,8,1
garments,TRUE,2,8,509,8,1,1,39,888,33,2560327,8,2
garner,TRUE,2,5,496,7,30,29,61,854,122,2725663,6,1
garnish,TRUE,2,6,495,8,7,5,27,1979,39,735054,7,1
garrison,TRUE,3,7,598,9,5,2,233,1220,170,2265953,6,1
garrisoned,TRUE,3,8,674,9,0,0,2,19,1,42783,5,2
garter,TRUE,2,5,483,7,22,21,67,146,20,1004872,6,1
gas,TRUE,1,3,410,4,80,59,3457,25476,5006,71524611,4,1
gases,TRUE,2,5,465,5,17,24,37,2130,264,4277836,5,2
gaskets,TRUE,2,7,609,7,3,3,12,73,2,1064503,7,2
gaslight,TRUE,2,6,629,9,1,1,17,78,10,186673,7,1
gaslights,TRUE,2,7,674,9,1,1,1,20,0,8018,7,2
gasman,TRUE,2,6,595,6,3,10,6,4,0,38694,6,2
gasmask,TRUE,2,7,743,6,0,0,0,2,0,20108,6,NA
gasoline,TRUE,3,7,596,9,2,1,333,4786,1285,6179631,8,1
gasp,TRUE,1,4,409,5,21,17,88,1003,72,1065362,5,1
gasping,TRUE,2,6,574,8,2,3,220,804,54,354337,7,2
gassed,TRUE,1,4,466,6,43,11,37,146,45,144272,5,2
gassy,TRUE,2,4,523,5,52,5,22,49,4,64926,5,2
gastric,TRUE,2,7,533,7,0,0,42,408,89,2095401,6,1
gastrointestinal,TRUE,6,16,965,7,0,0,9,550,30,2251383,7,1
gasworks,TRUE,2,7,686,4,0,0,7,10,0,75189,4,NA
gate,TRUE,1,3,366,5,84,35,1634,7241,782,17502479,4,1
gatehouse,TRUE,2,6,601,5,1,0,8,125,0,232607,4,NA
gatepost,TRUE,2,7,700,5,0,0,0,19,0,9547,4,NA
gates,TRUE,1,4,479,6,53,31,684,7139,2480,10736908,5,2
gateway,TRUE,2,5,455,8,2,1,101,1249,146,20126728,6,1
gateways,TRUE,2,6,524,8,1,2,9,106,6,2429107,6,2
gather,TRUE,2,4,509,7,12,11,799,6044,1272,7692892,5,1
gathered,TRUE,2,5,437,8,5,2,491,8163,1142,8619411,5,2
gathering,TRUE,3,6,513,10,1,2,370,6515,871,10977631,7,2
gatherings,TRUE,3,7,647,10,1,1,29,1033,96,1931581,7,3
gathers,TRUE,2,5,668,7,11,8,37,873,132,1192558,5,2
gaucho,TRUE,2,4,478,7,2,3,28,130,0,245510,5,NA
gauge,TRUE,1,3,395,6,41,13,112,2504,226,9953504,4,1
gauntlet,TRUE,2,7,397,6,0,1,39,372,94,950978,5,1
gaussian,TRUE,3,6,491,6,1,0,0,128,0,1957207,4,2
gauze,TRUE,1,3,472,4,71,3,73,446,24,556178,3,1
gave,TRUE,1,3,471,5,48,31,12428,47687,9825,36576902,4,1
gawaxst,FALSE,2,5,596,NA,2,NA,0,0,0,0,4,NA
gawky,TRUE,2,4,412,5,17,1,14,66,3,32782,4,1
gawl,FALSE,1,3,307,NA,51,NA,0,0,0,0,3,NA
gawlaxts,FALSE,2,6,600,NA,2,NA,0,0,0,0,3,NA
gawnst,FALSE,1,5,512,NA,3,NA,0,0,0,0,4,NA
gawr,FALSE,1,3,640,NA,34,NA,0,0,0,0,3,NA
gawriy,FALSE,2,4,536,NA,29,NA,0,0,0,0,3,NA
gawthlaxs,FALSE,2,6,528,NA,0,NA,0,0,0,0,4,NA
gawz,FALSE,1,3,472,NA,57,NA,0,0,0,0,3,NA
gaxkmayaxlaxnt,FALSE,4,10,696,NA,0,NA,0,0,0,0,4,NA
gaxlaen,FALSE,2,5,576,NA,6,NA,0,0,0,0,6,NA
gaxlehzaxsax,FALSE,4,8,748,NA,0,NA,0,0,0,0,5,NA
gaxpowliyaeriyn,FALSE,5,10,747,NA,0,NA,0,0,0,0,4,NA
gaxrrowshaxn,FALSE,3,8,640,NA,0,NA,0,0,0,0,4,NA
gaxrrpaanax,FALSE,3,8,528,NA,0,NA,0,0,0,0,4,NA
gaxrsaxmeykaxliy,FALSE,5,11,744,NA,0,NA,0,0,0,0,4,NA
gaxrvaxryaxluws,FALSE,4,11,776,NA,0,NA,0,0,0,0,4,NA
gaxsehmaxnax,FALSE,4,8,664,NA,0,NA,0,0,0,0,5,NA
gaxsehmaxtehrst,FALSE,4,11,800,NA,0,NA,0,0,0,0,5,NA
gaxskowmaxs,FALSE,3,8,736,NA,0,NA,0,0,0,0,5,NA
gaxzowfiyeytaek,FALSE,5,10,1077,NA,0,NA,0,0,0,0,4,NA
gaxzowshaxn,FALSE,3,7,600,NA,0,NA,0,0,0,0,4,NA
gay,TRUE,1,2,323,4,133,49,3013,13074,3797,167613385,3,1
gaybaxr,FALSE,2,5,352,NA,1,NA,0,0,0,0,5,NA
gaychiykiyaxn,FALSE,4,8,672,NA,0,NA,0,0,0,0,3,NA
gaydzehsts,FALSE,2,8,921,NA,0,NA,0,0,0,0,5,NA
gayfuw,FALSE,2,4,488,NA,1,NA,0,0,0,0,3,NA
gayiyr,FALSE,2,4,496,NA,3,NA,0,0,0,0,3,NA
gayk,FALSE,1,3,360,NA,69,NA,0,0,0,0,4,NA
gaykaxd,FALSE,2,5,436,NA,3,NA,0,0,0,0,5,NA
gaykaxlihng,FALSE,3,7,552,NA,2,NA,0,0,0,0,5,NA
gaykaxr,FALSE,2,5,432,NA,2,NA,0,0,0,0,5,NA
gaykaxsaxz,FALSE,3,7,752,NA,0,NA,0,0,0,0,5,NA
gaylvaxliy,FALSE,3,7,680,NA,0,NA,0,0,0,0,4,NA
gaymihng,FALSE,2,5,484,NA,6,NA,0,0,0,0,4,NA
gaymihsihng,FALSE,3,7,608,NA,0,NA,0,0,0,0,4,NA
gaympleyt,FALSE,2,7,523,NA,0,NA,0,0,0,0,4,NA
gaynaxr,FALSE,2,5,576,NA,0,NA,0,0,0,0,5,NA
gaynliy,FALSE,2,5,480,NA,4,NA,0,0,0,0,4,NA
gaypihng,FALSE,2,5,484,NA,7,NA,0,0,0,0,3,NA
gayraxiy,FALSE,3,5,624,NA,0,NA,0,0,0,0,4,NA
gays,TRUE,1,3,431,5,145,27,76,2002,871,6181179,4,2
gayshaxn,FALSE,2,5,476,NA,9,NA,0,0,0,0,3,NA
gayshaxnz,FALSE,2,6,687,NA,1,NA,0,0,0,0,3,NA
gayslaanz,FALSE,2,7,705,NA,0,NA,0,0,0,0,5,NA
gaystihng,FALSE,2,6,560,NA,1,NA,0,0,0,0,5,NA
gayt,FALSE,1,3,320,NA,83,NA,0,0,0,0,4,NA
gaytaxl,FALSE,2,5,381,NA,19,NA,0,0,0,0,5,NA
gayvaxl,FALSE,2,5,464,NA,7,NA,0,0,0,0,3,NA
gayviy,FALSE,2,4,456,NA,4,NA,0,0,0,0,3,NA
gayzaxl,FALSE,2,5,413,NA,9,NA,0,0,0,0,5,NA
gaze,TRUE,1,3,505,5,145,28,129,6703,69,2120279,4,1
gazed,TRUE,1,4,438,5,16,13,23,1802,10,560628,4,2
gazelle,TRUE,2,5,539,8,11,2,62,142,17,432190,6,1
gazer,TRUE,2,4,377,5,50,18,3,23,3,135505,4,2
gazing,TRUE,2,5,464,4,13,8,41,1541,22,983196,5,2
gear,TRUE,1,3,482,5,82,30,816,7489,646,44575901,4,1
geared,TRUE,1,4,401,6,34,9,17,1207,178,2434240,5,2
gears,TRUE,1,4,460,5,41,20,77,1340,254,2628118,4,2
geese,TRUE,1,3,413,6,73,18,81,1006,94,1299115,4,1
gehchaxr,FALSE,2,5,436,NA,2,NA,0,0,0,0,5,NA
gehchaxvay,FALSE,3,6,559,NA,0,NA,0,0,0,0,5,NA
gehchihng,FALSE,2,5,456,NA,7,NA,0,0,0,0,4,NA
gehchiy,FALSE,2,4,392,NA,12,NA,0,0,0,0,4,NA
gehdkay,FALSE,2,5,664,NA,0,NA,0,0,0,0,4,NA
gehglaxnaxs,FALSE,3,8,624,NA,0,NA,0,0,0,0,4,NA
gehiyvaxnay,FALSE,4,7,735,NA,0,NA,0,0,0,0,3,NA
gehk,FALSE,1,3,392,NA,71,NA,0,0,0,0,4,NA
gehkaxl,FALSE,2,5,454,NA,24,NA,0,0,0,0,4,NA
gehkaxr,FALSE,2,5,360,NA,0,NA,0,0,0,0,4,NA
gehks,FALSE,1,4,406,NA,42,NA,0,0,0,0,4,NA
gehktaxs,FALSE,2,6,536,NA,0,NA,0,0,0,0,4,NA
gehlaxlax,FALSE,3,6,525,NA,0,NA,0,0,0,0,4,NA
gehlaxvaynz,FALSE,3,8,742,NA,0,NA,0,0,0,0,4,NA
gehlaxvihsihch,FALSE,4,9,680,NA,0,NA,0,0,0,0,4,NA
gehlaxvowney,FALSE,4,8,712,NA,0,NA,0,0,0,0,4,NA
gehmaxkaxs,FALSE,3,7,671,NA,0,NA,0,0,0,0,5,NA
gehmaxnowshaxch,FALSE,4,9,736,NA,0,NA,0,0,0,0,6,NA
gehmbaxrd,FALSE,2,7,480,NA,0,NA,0,0,0,0,5,NA
gehn,FALSE,1,3,288,NA,102,NA,0,0,0,0,4,NA
gehnaxfliy,FALSE,3,7,616,NA,0,NA,0,0,0,0,5,NA
gehnaxk,FALSE,2,5,376,NA,4,NA,0,0,0,0,5,NA
gehnaxlts,FALSE,2,7,624,NA,0,NA,0,0,0,0,5,NA
gehniy,FALSE,2,4,328,NA,55,NA,0,0,0,0,4,NA
gehnowniy,FALSE,3,6,488,NA,1,NA,0,0,0,0,5,NA
gehnziystaxrn,FALSE,3,10,736,NA,0,NA,0,0,0,0,4,NA
gehpaxtaysiytiy,FALSE,5,10,792,NA,0,NA,0,0,0,0,4,NA
gehpaxtihsihv,FALSE,4,9,570,NA,0,NA,0,0,0,0,4,NA
gehrehd,FALSE,2,5,422,NA,0,NA,0,0,0,0,4,NA
gehrltraxrnd,FALSE,2,10,672,NA,0,NA,0,0,0,0,4,NA
gehrz,FALSE,1,4,428,NA,67,NA,0,0,0,0,4,NA
gehsaxmaakiy,FALSE,4,8,640,NA,0,NA,0,0,0,0,5,NA
gehspiyk,FALSE,2,6,579,NA,0,NA,0,0,0,0,4,NA
gehtaxst,FALSE,2,6,432,NA,1,NA,0,0,0,0,5,NA
geisha,TRUE,2,4,474,5,7,0,146,239,59,1720491,4,1
gel,TRUE,1,3,322,4,95,32,83,1405,142,10298048,4,1
gelatinous,TRUE,4,9,818,8,0,0,9,99,3,92798,5,2
gelding,TRUE,2,6,400,5,8,6,21,146,2,441608,5,2
gem,TRUE,1,3,361,4,61,20,126,823,63,6156692,4,1
gemlike,TRUE,2,6,659,4,0,0,0,28,0,8009,4,2
gems,TRUE,1,4,446,5,30,13,44,695,37,4522682,4,2
gender,TRUE,2,5,415,7,18,21,143,16727,851,29249698,6,1
genders,TRUE,2,6,520,7,17,11,8,529,22,515009,6,2
gene,TRUE,1,3,431,5,120,25,743,7341,1702,34268022,4,1
genealogy,TRUE,5,9,715,5,0,0,21,426,29,10127416,5,2
general,TRUE,2,6,453,8,9,5,5885,68838,15570,311763794,7,1
generalization,TRUE,6,12,892,15,1,2,9,815,36,1200162,8,3
generalizations,TRUE,5,13,944,15,1,2,2,617,31,575999,7,4
generalize,TRUE,4,8,725,11,3,2,4,520,54,563710,9,2
generalized,TRUE,4,9,787,11,2,1,4,1230,52,3231029,9,3
generally,TRUE,3,7,554,8,4,0,424,21185,2484,40441231,7,2
generals,TRUE,3,7,582,9,7,7,206,2067,652,2186641,7,2
generated,TRUE,4,8,607,9,1,3,67,6521,494,38437769,7,2
generates,TRUE,3,7,547,9,3,5,26,1590,130,5193442,7,2
generation,TRUE,4,8,704,11,4,3,619,19142,3324,39915989,9,2
generational,TRUE,5,10,681,13,1,0,4,882,167,575983,11,3
generations,TRUE,4,9,763,11,1,2,305,7062,959,7219639,9,3
generative,TRUE,4,8,531,9,0,0,1,247,1,483525,6,2
generator,TRUE,4,7,597,10,4,1,290,1511,125,13043202,8,2
generators,TRUE,4,8,647,10,1,2,86,1126,144,5198637,8,3
generic,TRUE,3,7,701,8,2,2,78,2200,255,25472959,8,1
generous,TRUE,3,6,518,9,2,0,852,4424,626,5698368,7,1
generously,TRUE,4,8,666,9,1,0,47,849,43,1567609,7,2
genes,TRUE,1,4,470,6,77,14,147,5077,550,12398219,4,2
genesis,TRUE,3,7,788,6,0,0,102,1436,113,8356062,6,1
genetic,TRUE,3,7,528,8,4,2,385,7993,982,16039375,8,2
genetically,TRUE,4,9,604,8,2,1,91,1797,240,2902834,8,4
geneticist,TRUE,4,10,630,11,0,1,19,395,25,163108,8,3
genetics,TRUE,3,8,660,8,5,2,90,1617,206,12285933,8,3
geneva,TRUE,3,6,517,6,2,3,206,2435,682,8169395,6,NA
genial,TRUE,2,6,562,7,1,3,10,294,19,261630,6,2
genie,TRUE,2,4,398,6,65,4,178,369,47,1630386,5,1
genital,TRUE,3,7,480,8,2,2,27,633,55,2264034,8,3
genius,TRUE,2,6,584,7,2,3,1773,3826,617,6772708,7,1
genocide,TRUE,3,7,628,9,1,1,62,1930,428,2797082,8,1
genome,TRUE,2,5,554,5,2,3,26,1709,279,7750168,5,NA
genre,TRUE,2,5,490,6,1,5,54,2873,172,22344620,6,1
genres,TRUE,2,6,605,6,1,3,6,1093,29,8695657,6,2
gent,TRUE,1,4,391,5,57,32,82,175,31,1074241,5,1
genteel,TRUE,2,6,442,6,3,0,28,360,27,170745,5,1
gentility,TRUE,4,9,546,7,0,0,6,97,7,49760,5,1
gentle,TRUE,2,6,499,7,14,6,844,4558,374,6917025,7,1
gentlefolk,TRUE,3,9,593,7,0,0,2,6,0,11698,7,NA
gentleman,TRUE,3,9,462,10,3,2,2135,3404,1117,5135005,10,1
gentlemanly,TRUE,4,11,648,10,1,0,21,148,13,97909,10,NA
gentlemen,TRUE,3,9,556,10,2,2,7874,4991,3127,3749959,8,1
gentler,TRUE,2,6,478,7,8,20,25,531,96,290156,6,2
gentlewoman,TRUE,4,11,685,12,3,2,8,18,4,249625,12,NA
gently,TRUE,2,6,443,6,6,4,459,7165,216,5465493,6,1
genuflect,TRUE,3,10,705,10,0,0,5,32,0,29948,10,NA
genuflection,TRUE,4,12,753,10,0,0,0,16,0,9582,10,NA
genuine,TRUE,3,8,433,8,0,0,418,4586,711,13191602,9,1
genuinely,TRUE,4,10,592,8,0,0,98,1950,348,1917369,9,2
genus,TRUE,2,5,453,5,17,7,15,701,12,4275567,5,1
geocentric,TRUE,4,10,723,11,0,1,0,21,0,123439,10,NA
geocentricism,TRUE,6,14,772,11,0,0,0,0,0,786,10,NA
geographer,TRUE,4,8,702,11,2,1,5,256,8,198300,9,2
geographers,TRUE,4,9,668,11,1,1,2,499,1,292261,9,3
geographic,TRUE,4,9,944,11,1,0,67,3207,270,13138184,10,2
geographical,TRUE,5,11,758,13,1,0,31,2352,62,7097027,12,3
geography,TRUE,4,8,662,9,1,0,117,3353,214,13258481,8,2
geological,TRUE,5,10,683,9,1,0,42,1260,115,6489369,9,3
geologist,TRUE,4,9,816,10,0,1,51,504,61,753409,7,2
geologists,TRUE,4,10,740,10,0,1,20,460,58,572789,7,3
geology,TRUE,4,7,589,7,1,0,47,840,51,6100630,7,2
geometric,TRUE,4,9,618,10,1,1,23,949,10,3659112,10,2
geometry,TRUE,4,8,614,8,1,0,94,1328,27,7927321,9,2
geopolitical,TRUE,6,12,825,13,0,0,8,762,77,509463,11,NA
geopolitics,TRUE,5,11,1029,11,0,1,4,197,15,316666,7,NA
georgette,TRUE,2,6,510,8,0,0,14,230,6,436899,5,NA
georgian,TRUE,2,6,454,9,14,4,13,812,122,2530176,7,NA
georgians,TRUE,2,7,572,9,6,3,0,614,41,166407,7,NA
geranium,TRUE,4,7,542,9,2,1,8,105,4,577066,8,1
geriatric,TRUE,4,9,740,10,1,1,27,465,21,1279000,10,1
germ,TRUE,1,3,317,5,29,17,64,610,77,1575223,4,1
german,TRUE,2,5,380,7,47,30,1624,15726,1764,53712683,6,2
germanized,TRUE,3,8,728,8,0,0,0,1,1,4197,6,4
germans,TRUE,2,6,539,8,19,11,636,3717,794,2665198,6,3
germination,TRUE,4,9,641,9,1,1,1,203,0,758724,7,2
germs,TRUE,1,4,517,5,23,7,154,678,148,888353,4,2
gerundial,TRUE,4,9,588,4,0,0,0,1,0,2635,4,2
gestation,TRUE,3,8,639,7,0,0,14,231,13,753772,6,2
gesticulated,TRUE,5,13,918,12,1,1,0,14,0,10671,13,2
gesticulating,TRUE,5,13,840,12,1,0,3,56,1,38254,13,2
gesticulation,TRUE,5,13,958,12,0,0,0,11,0,12197,11,2
gesture,TRUE,2,5,548,8,6,3,379,3926,384,2211952,6,1
gestured,TRUE,2,6,488,8,2,2,3,1342,7,152412,6,2
gestures,TRUE,2,6,708,8,4,2,96,2221,177,1332261,6,2
gesturing,TRUE,3,7,608,7,0,0,2,694,19,140908,6,2
get,TRUE,1,3,430,4,74,29,233772,323633,129301,605996761,4,1
getaway,TRUE,3,6,445,8,2,1,196,759,127,3198792,7,1
gets,TRUE,1,4,410,5,64,20,11364,34514,11161,48810837,5,2
getter,TRUE,2,4,349,7,45,24,2,175,35,419132,5,2
getting,TRUE,2,5,310,8,23,17,24719,72070,27189,93491543,6,2
geyaxiy,FALSE,3,4,531,NA,9,NA,0,0,0,0,4,NA
geybaxrhhehl,FALSE,3,8,512,NA,0,NA,0,0,0,0,5,NA
geybaxrhhuwmz,FALSE,3,9,732,NA,0,NA,0,0,0,0,5,NA
geychaxrt,FALSE,2,6,472,NA,0,NA,0,0,0,0,3,NA
geycheyd,FALSE,2,5,488,NA,0,NA,0,0,0,0,3,NA
geydwaxrdhiy,FALSE,3,8,608,NA,0,NA,0,0,0,0,4,NA
geyk,FALSE,1,3,328,NA,63,NA,0,0,0,0,3,NA
geylaan,FALSE,2,5,320,NA,6,NA,0,0,0,0,4,NA
geyld,FALSE,1,4,454,NA,43,NA,0,0,0,0,4,NA
geyngkliy,FALSE,2,6,500,NA,0,NA,0,0,0,0,3,NA
geyntiy,FALSE,2,5,415,NA,8,NA,0,0,0,0,4,NA
geyntiyn,FALSE,2,6,601,NA,0,NA,0,0,0,0,4,NA
geyntiyz,FALSE,2,6,792,NA,0,NA,0,0,0,0,4,NA
geyraxl,FALSE,2,5,416,NA,4,NA,0,0,0,0,3,NA
geyrowmaxrstaxn,FALSE,4,11,686,NA,0,NA,0,0,0,0,3,NA
geysaxr,FALSE,2,5,480,NA,0,NA,0,0,0,0,4,NA
geysers,TRUE,2,5,525,7,7,1,3,185,27,163437,5,2
geysihng,FALSE,2,5,448,NA,16,NA,0,0,0,0,4,NA
geysihst,FALSE,2,6,752,NA,2,NA,0,0,0,0,4,NA
geyst,FALSE,1,4,416,NA,34,NA,0,0,0,0,5,NA
geytihpt,FALSE,2,6,488,NA,0,NA,0,0,0,0,5,NA
geytraxstaxn,FALSE,3,9,648,NA,0,NA,0,0,0,0,4,NA
geytreyts,FALSE,2,7,608,NA,0,NA,0,0,0,0,4,NA
geyvz,FALSE,1,4,512,NA,36,NA,0,0,0,0,4,NA
geyzmey,FALSE,2,5,538,NA,0,NA,0,0,0,0,4,NA
ghetto,TRUE,2,4,363,7,19,1,282,961,177,3551951,5,1
ghost,TRUE,1,4,435,6,31,5,1866,4017,369,14501179,5,1
ghosted,TRUE,2,6,649,6,8,1,2,30,1,43906,5,NA
ghostlike,TRUE,2,7,594,7,0,0,1,65,0,17713,6,2
ghostly,TRUE,2,6,549,7,3,1,50,742,43,615565,6,NA
ghosts,TRUE,1,5,539,6,20,2,718,1888,121,2946628,5,2
giants,TRUE,2,6,629,7,1,4,223,5572,448,6725006,6,2
gibbon,TRUE,2,5,363,7,22,4,12,121,20,481964,6,1
gibe,TRUE,1,3,414,5,21,10,2,19,0,28766,4,1
giblet,TRUE,2,6,441,6,0,6,5,44,5,63839,5,1
giddiness,TRUE,3,7,608,7,0,0,4,70,5,52854,5,2
giddy,TRUE,2,4,469,5,31,5,91,706,70,483433,5,1
gift,TRUE,1,4,596,5,19,10,3290,12214,1808,131428152,5,1
gifted,TRUE,2,6,609,7,3,3,229,6103,214,3734219,7,2
giftedness,TRUE,3,9,709,7,0,0,0,804,2,95993,7,3
gifts,TRUE,1,5,413,5,10,5,732,5799,859,95426729,5,2
gig,TRUE,1,3,267,4,39,20,571,1289,216,6050760,4,1
gigantic,TRUE,3,8,718,7,1,0,190,1439,230,2182301,6,1
giggle,TRUE,2,5,371,7,23,9,87,631,45,732656,6,1
giggled,TRUE,2,6,375,7,4,3,11,686,18,326250,6,2
giggles,TRUE,2,6,416,7,4,4,170,457,13,547086,6,2
giggling,TRUE,2,6,708,6,5,5,209,661,44,399943,4,2
gigolo,TRUE,3,6,507,5,3,0,83,61,18,405599,6,1
gigs,TRUE,1,4,512,4,29,14,83,394,55,3456886,4,2
gihch,FALSE,1,3,432,NA,52,NA,0,0,0,0,3,NA
gihchaxz,FALSE,2,5,472,NA,5,NA,0,0,0,0,3,NA
gihd,FALSE,1,3,308,NA,53,NA,0,0,0,0,4,NA
gihdhaxiy,FALSE,3,5,536,NA,0,NA,0,0,0,0,3,NA
gihdihngaxr,FALSE,3,7,472,NA,0,NA,0,0,0,0,6,NA
gihgeyfiyeytiyn,FALSE,5,10,880,NA,0,NA,0,0,0,0,4,NA
gihgkaestaxr,FALSE,3,9,680,NA,0,NA,0,0,0,0,4,NA
gihglaekts,FALSE,2,8,685,NA,0,NA,0,0,0,0,5,NA
gihglaentihng,FALSE,3,9,520,NA,0,NA,0,0,0,0,5,NA
gihk,FALSE,1,3,320,NA,70,NA,0,0,0,0,3,NA
gihkaxlaxrv,FALSE,3,8,612,NA,0,NA,0,0,0,0,3,NA
gihknawm,FALSE,2,6,568,NA,0,NA,0,0,0,0,3,NA
gihknawmz,FALSE,2,7,728,NA,0,NA,0,0,0,0,3,NA
gihks,FALSE,1,4,376,NA,38,NA,0,0,0,0,3,NA
gihkst,FALSE,1,5,488,NA,5,NA,0,0,0,0,3,NA
gihkt,FALSE,1,4,400,NA,12,NA,0,0,0,0,3,NA
gihkwiyjhaxn,FALSE,3,8,608,NA,0,NA,0,0,0,0,3,NA
gihlaxlliy,FALSE,3,7,552,NA,1,NA,0,0,0,0,6,NA
gihlehihng,FALSE,3,6,496,NA,1,NA,0,0,0,0,5,NA
gihlpahdaxr,FALSE,3,8,616,NA,0,NA,0,0,0,0,6,NA
gihltaytaxr,FALSE,3,8,544,NA,0,NA,0,0,0,0,5,NA
gihm,FALSE,1,3,344,NA,57,NA,0,0,0,0,4,NA
gihmaxl,FALSE,2,5,392,NA,20,NA,0,0,0,0,4,NA
