"","x"
"4865",16
"4867",11
"4868",5
"4878",20
"4881",21
"4883",15
"4884",1
"4887",7
"4893",17
"4895",2
"4901",18
"4910",29
"4913",20
"4914",19
"4920",7
"4921",3
"4922",28
"4924",28
"4925",6
"4927",3
"4928",6
"4931",2
"4932",10
"4934",9
"4937",23
"4944",11
"4945",1
"4947",19
"4950",9
"4951",0
"4953",15
"4954",1
"4955",15
"4975",4
"5005",12
"5081",3
"5082",1
"5097",15
"5098",9
"5099",1
"5100",10
"5107",14
"5113",4
"5117",3
"5122",0
"5124",4
"5126",5
"5129",4
"5131",21
"5132",4
"5142",3
"5143",8
"5145",18
"5146",15
"5147",6
"5148",8
"5149",10
"5155",6
"5159",29
"5160",14
"5161",6
"5163",12
"5165",9
"5167",8
"5169",22
"5180",18
"5184",29
"5185",1
"5187",4
"5189",5
"5190",22
"5192",10
"5193",18
"5194",4
"5198",1
"5199",7
"5201",11
"5203",24
"5205",22
"5206",4
"5207",5
"5211",0
"5212",17
"5213",10
"5214",5
"5215",10
"5216",14
"5219",5
"5220",10
"5221",11
"5222",17
"5228",3
"5229",7
"5230",10
"5232",19
"5233",1
"5234",5
"5236",3
"5237",2
"5239",6
"5243",10
"5244",3
"5245",7
"5251",6
"5252",7
"5253",0
"5255",1
"5256",3
"5257",5
"5258",8
"5259",6
"5261",9
"5262",6
"5263",3
"5264",1
"5265",1
"5268",4
"5269",0
"5270",3
"5272",2
"5273",6
"5275",0
"5276",9
"5277",2
"5279",3
"5280",10
"5281",5
"5282",7
"5283",5
"5284",3
"5285",2
"5286",1
"5288",2
"5289",3
"5290",7
"5291",8
"5292",0
"5294",11
"5295",6
"5296",7
"5297",6
"5300",2
"5301",2
"5302",8
"5303",1
"5304",8
"5305",4
"5306",1
"5307",6
"5308",6
"5309",6
"5311",8
"5314",4
"5315",8
"5317",5
"5318",11
"5320",20
"5323",1
"5324",0
"5326",3
"5327",22
"5328",1
"5329",1
"5331",18
"5332",18
"5335",0
"5336",3
"5337",21
"5339",14
"5342",22
"5343",1
"5344",10
"5345",9
"5346",0
"5347",26
"5352",7
"5353",10
"5354",2
"5355",1
"5356",3
"5358",26
"5359",16
"5363",10
"5364",8
"5366",16
"5376",0
"5377",2
"5378",8
"5379",8
"5381",14
"5385",6
"5386",0
"5388",2
"5389",1
"5390",1
"5401",4
"5402",8
"5403",6
"5404",5
"5406",12
"5407",12
"5409",6
"5411",9
"5413",1
"5416",5
"5417",2
"5419",1
"5420",8
"5421",3
"5422",2
"5423",4
"5424",0
"5425",2
"5427",11
"5428",1
"5429",1
"5430",8
"5438",2
"5458",2
"5460",1
"5461",10
"5474",1
"5475",13
"5476",8
"5477",1
"5478",2
"5484",3
"5494",4
"5496",0
"5497",1
"5498",1
"5501",3
"5503",1
"5504",9
"5506",1
"5508",9
"5510",2
"5512",1
"5516",0
"5542",0
"5543",3
"5545",1
"5550",10
"5553",4
"5554",16
"5555",1
"5557",3
"5560",2
"5562",4
"5565",2
"5566",1
"5582",2
"5601",2
"5604",2
"5613",3
"5615",4
"5618",2
"5637",0
"5643",2
"5648",2
"5650",2
"5661",3
"5693",2
"5696",1
"5711",1
"5720",0
"5739",1
"5745",1
"5746",1
"5751",2
"5752",2
"5755",1
"5779",1
"5790",0
"5792",0
"5801",1
"5810",2
"5812",4
"5816",1
"5817",0
"5819",1
"5820",2
"5825",3
"5827",2
"5855",1
"5856",0
"5857",0
"5858",2
"5862",0
"5863",5
"5868",0
"5871",11
"5872",1
"5874",3
"5882",0
"5885",0
"5891",1
"5918",6
"5923",4
"5926",2
"5930",1
"5936",4
"5944",20
"5945",4
"5959",1
"5971",2
"6037",1
"6138",0
"6139",9
"6140",1
"6141",11
"6143",10
"6149",18
"6151",3
"6153",3
"6154",8
"6158",3
"6161",0
"6165",18
"6166",19
"6167",11
"6168",17
"6169",2
"6172",33
"6173",25
"6175",29
"6176",5
"6177",22
"6178",11
"6179",10
"6180",19
"6184",23
"6189",0
"6190",10
"6191",3
"6198",5
"6199",19
"6200",0
"6206",3
"6209",20
"6211",0
"6212",1
"6215",11
"6220",14
"6222",5
"6226",4
"6231",3
"6232",8
"6235",0
"6246",13
"6247",3
"6248",0
"6252",22
"6253",5
"6257",24
"6259",0
"6260",5
"6263",6
"6264",6
"6268",1
"6269",6
"6270",16
"6271",0
"6272",3
"6274",19
"6275",21
"6277",27
"6281",8
"6282",19
"6283",8
"6284",2
"6285",15
"6286",0
"6294",18
"6300",21
"6301",2
"6303",16
"6305",27
"6309",25
"6310",3
"6312",12
"6315",10
"6319",12
"6325",3
"6326",25
"6327",8
"6328",15
"6331",7
"6335",19
"6340",6
"6341",6
"6346",3
"6347",4
"6351",8
"6352",1
"6355",5
"6356",10
"6358",4
"6359",1
"6362",4
"6363",6
"6364",10
"6367",1
"6368",12
"6372",2
"6373",7
"6376",6
"6379",2
"6381",20
"6382",11
"6383",6
"6385",6
"6386",5
"6387",3
"6389",10
"6391",1
"6393",16
"6394",21
"6402",7
"6403",6
"6404",0
"6407",2
"6409",31
"6410",9
"6411",5
"6413",15
"6414",6
"6415",9
"6416",2
"6417",8
"6420",26
"6422",4
"6426",1
"6430",7
"6431",11
"6433",25
"6434",1
"6436",1
"6441",7
"6444",7
"6445",11
"6446",18
"6449",11
"6451",8
"6454",12
"6455",0
"6456",9
"6461",2
"6462",9
"6465",25
