from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
474,9219,affirm,firm,^fRm,fRm,delete,0
478,480,affirmed,affirms,^fRmd,^fRmz,replace,4
483,7719,affluent,effluent,&flu^nt,Eflu^nt,replace,0
483,9437,affluent,fluent,&flu^nt,flu^nt,delete,0
484,487,afford,affords,^f>rd,^f>rdz,insert,5
484,1623,afford,award,^f>rd,^w>rd,replace,1
486,1624,afforded,awarded,^f>rd^d,^w>rd^d,replace,1
487,1625,affords,awards,^f>rdz,^w>rdz,replace,1
487,9571,affords,fords,^f>rdz,f>rdz,delete,0
488,497,affricate,african,&fr^k^t,&fr^k^n,replace,6
490,1060,afield,appealed,^fild,^pild,replace,1
490,9077,afield,field,^fild,fild,delete,0
491,9287,aflame,flame,^flem,flem,delete,0
492,9379,afloat,float,^flot,flot,delete,0
493,9526,afoot,foot,^fUt,fUt,delete,0
496,9763,afraid,frayed,^fred,fred,delete,0
497,498,african,africans,&fr^k^n,&fr^k^nz,insert,7
499,1408,after,aster,&ftR,&stR,replace,1
499,13401,after,laughter,&ftR,l&ftR,insert,0
505,506,afternoon,afternoons,&ftRnun,&ftRnunz,insert,7
508,509,afterward,afterwards,&ftRwRd,&ftRwRdz,insert,7
512,513,age,aged,eJ,eJd,insert,2
512,521,age,agey,eJ,eJi,insert,2
512,564,age,aid,eJ,ed,replace,1
512,565,age,aide,eJ,ed,replace,1
512,572,age,aim,eJ,em,replace,1
512,639,age,ale,eJ,el,replace,1
512,1029,age,ape,eJ,ep,replace,1
512,3192,age,cage,eJ,keJ,insert,0
512,7680,age,edge,eJ,EJ,replace,0
512,7745,age,eight,eJ,et,replace,1
512,10100,age,gauge,eJ,geJ,insert,0
512,16596,age,page,eJ,peJ,insert,0
512,18908,age,rage,eJ,reJ,insert,0
512,20500,age,sage,eJ,seJ,insert,0
512,25516,age,urge,eJ,RJ,replace,0
512,25963,age,wage,eJ,weJ,insert,0
513,521,aged,agey,eJd,eJi,replace,2
513,564,aged,aid,eJd,ed,delete,1
513,565,aged,aide,eJd,ed,delete,1
513,573,aged,aimed,eJd,emd,replace,1
513,7681,aged,edged,eJd,EJd,replace,0
513,18909,aged,raged,eJd,reJd,insert,0
513,25517,aged,urged,eJd,RJd,replace,0
513,25964,aged,waged,eJd,weJd,insert,0
514,515,agencies,agency,eJ^nsiz,eJ^nsi,delete,6
514,25518,agencies,urgencies,eJ^nsiz,RJ^nsiz,replace,0
515,25519,agency,urgency,eJ^nsi,RJ^nsi,replace,0
516,517,agenda,agendas,^JEnd^,^JEnd^z,insert,6
518,519,agent,agents,eJ^nt,eJ^nts,insert,5
518,25520,agent,urgent,eJ^nt,RJ^nt,replace,0
520,7682,ages,edges,eJ^z,EJ^z,replace,0
520,16600,ages,pages,eJ^z,peJ^z,insert,0
520,25522,ages,urges,eJ^z,RJ^z,replace,0
520,25966,ages,wages,eJ^z,weJ^z,insert,0
521,7684,agey,edgy,eJi,EJi,replace,0
521,7751,agey,eighty,eJi,eti,replace,1
522,687,aggie,alley,&gi,&li,replace,1
522,1716,aggie,baggy,&gi,b&gi,insert,0
522,20504,aggie,saggy,&gi,s&gi,insert,0
522,21222,aggie,shaggy,&gi,S&gi,insert,0
525,526,aggravate,aggravates,&gr^vet,&gr^vets,insert,7
530,531,aggression,aggressions,^grES^n,^grES^nz,insert,7
530,16196,aggression,oppression,^grES^n,^prES^n,replace,1
530,19462,aggression,regression,^grES^n,r^grES^n,insert,0
536,550,aggrieve,agree,^griv,^gri,delete,4
536,553,aggrieve,agreed,^griv,^grid,replace,4
536,557,aggrieve,agrees,^griv,^griz,replace,4
537,10083,aghast,gassed,^g&st,g&st,delete,0
538,1085,agile,apple,&J^l,&p^l,replace,1
539,568,aging,aiding,eJIN,edIN,replace,1
539,574,aging,aiming,eJIN,emIN,replace,1
539,7683,aging,edging,eJIN,EJIN,replace,0
539,16604,aging,paging,eJIN,peJIN,insert,0
539,18913,aging,raging,eJIN,reJIN,insert,0
539,25523,aging,urging,eJIN,RJIN,replace,0
539,25972,aging,waging,eJIN,weJIN,insert,0
540,543,agitate,agitator,&J^tet,&J^tetR,insert,6
545,10296,agleam,gleam,^glim,glim,delete,0
545,24937,agleam,ugly,^glim,^gli,delete,4
550,553,agree,agreed,^gri,^grid,insert,4
550,557,agree,agrees,^gri,^griz,insert,4
550,24937,agree,ugly,^gri,^gli,replace,2
553,557,agreed,agrees,^grid,^griz,replace,4
553,10563,agreed,greed,^grid,grid,delete,0
555,556,agreement,agreements,^grim^nt,^grim^nts,insert,8
561,10643,aground,ground,^gr$nd,gr$nd,delete,0
562,11054,ahead,head,^hEd,hEd,delete,0
563,931,ahoy,annoy,^h%,^n%,replace,1
564,567,aid,aides,ed,edz,insert,2
564,569,aid,aids,ed,edz,insert,2
564,572,aid,aim,ed,em,replace,1
564,573,aid,aimed,ed,emd,insert,1
564,639,aid,ale,ed,el,replace,1
564,1029,aid,ape,ed,ep,replace,1
564,1943,aid,bayed,ed,bed,insert,0
564,7745,aid,eight,ed,et,replace,1
564,8742,aid,eyed,ed,#d,replace,0
564,8799,aid,fade,ed,fed,insert,0
564,12912,aid,jade,ed,Jed,insert,0
564,13296,aid,laid,ed,led,insert,0
564,13431,aid,layed,ed,led,insert,0
564,14103,aid,made,ed,med,insert,0
564,14144,aid,maid,ed,med,insert,0
564,16036,aid,odd,ed,ad,replace,0
564,16040,aid,ode,ed,od,replace,0
564,16538,aid,owed,ed,od,replace,0
564,16606,aid,paid,ed,ped,insert,0
564,18917,aid,raid,ed,red,insert,0
564,21209,aid,shade,ed,Sed,insert,0
564,25960,aid,wade,ed,wed,insert,0
564,26228,aid,weighed,ed,wed,insert,0
565,567,aide,aides,ed,edz,insert,2
565,569,aide,aids,ed,edz,insert,2
565,572,aide,aim,ed,em,replace,1
565,573,aide,aimed,ed,emd,insert,1
565,639,aide,ale,ed,el,replace,1
565,1029,aide,ape,ed,ep,replace,1
565,1943,aide,bayed,ed,bed,insert,0
565,7745,aide,eight,ed,et,replace,1
565,8742,aide,eyed,ed,#d,replace,0
565,8799,aide,fade,ed,fed,insert,0
565,12912,aide,jade,ed,Jed,insert,0
565,13296,aide,laid,ed,led,insert,0
565,13431,aide,layed,ed,led,insert,0
565,14103,aide,made,ed,med,insert,0
565,14144,aide,maid,ed,med,insert,0
565,16036,aide,odd,ed,ad,replace,0
565,16040,aide,ode,ed,od,replace,0
565,16538,aide,owed,ed,od,replace,0
565,16606,aide,paid,ed,ped,insert,0
565,18917,aide,raid,ed,red,insert,0
565,21209,aide,shade,ed,Sed,insert,0
565,25960,aide,wade,ed,wed,insert,0
565,26228,aide,weighed,ed,wed,insert,0
566,8800,aided,faded,ed^d,fed^d,insert,0
567,571,aides,ails,edz,elz,replace,1
567,576,aides,aims,edz,emz,replace,1
567,8802,aides,fades,edz,fedz,insert,0
567,14148,aides,maids,edz,medz,insert,0
567,16039,aides,odds,edz,adz,replace,0
567,18920,aides,raids,edz,redz,insert,0
567,21211,aides,shades,edz,Sedz,insert,0
568,574,aiding,aiming,edIN,emIN,replace,1
568,6736,aiding,ding,edIN,dIN,delete,0
568,8803,aiding,fading,edIN,fedIN,insert,0
568,18919,aiding,raiding,edIN,redIN,insert,0
569,571,aids,ails,edz,elz,replace,1
569,576,aids,aims,edz,emz,replace,1
569,8802,aids,fades,edz,fedz,insert,0
569,14148,aids,maids,edz,medz,insert,0
569,16039,aids,odds,edz,adz,replace,0
569,18920,aids,raids,edz,redz,insert,0
569,21211,aids,shades,edz,Sedz,insert,0
571,576,ails,aims,elz,emz,replace,1
571,617,ails,aisles,elz,#lz,replace,0
571,639,ails,ale,elz,el,delete,2
571,1745,ails,bales,elz,belz,insert,0
571,8807,ails,fails,elz,felz,insert,0
571,10801,ails,hails,elz,helz,insert,0
571,11822,ails,ills,elz,Ilz,replace,0
571,12919,ails,jails,elz,Jelz,insert,0
571,14198,ails,males,elz,melz,insert,0
571,15436,ails,nails,elz,nelz,insert,0
571,16093,ails,oils,elz,%lz,replace,0
571,16543,ails,owls,elz,$lz,replace,0
571,16640,ails,pales,elz,pelz,insert,0
571,18927,ails,rails,elz,relz,insert,0
571,20517,ails,sails,elz,selz,insert,0
571,20529,ails,sales,elz,selz,insert,0
571,23634,ails,tails,elz,telz,insert,0
571,23650,ails,tales,elz,telz,insert,0
571,25668,ails,veils,elz,velz,insert,0
571,25978,ails,wails,elz,welz,insert,0
571,26277,ails,whales,elz,welz,insert,0
572,573,aim,aimed,em,emd,insert,2
572,576,aim,aims,em,emz,insert,2
572,639,aim,ale,em,el,replace,1
572,774,aim,amb,em,&m,replace,0
572,1029,aim,ape,em,ep,replace,1
572,3239,aim,came,em,kem,insert,0
572,5888,aim,dame,em,dem,insert,0
572,7745,aim,eight,em,et,replace,1
572,8849,aim,fame,em,fem,insert,0
572,10028,aim,game,em,gem,insert,0
572,13304,aim,lame,em,lem,insert,0
572,15442,aim,name,em,nem,insert,0
572,20554,aim,same,em,sem,insert,0
572,21239,aim,shame,em,Sem,insert,0
572,23667,aim,tame,em,tem,insert,0
573,576,aimed,aims,emd,emz,replace,2
573,8850,aimed,famed,emd,femd,insert,0
573,14157,aimed,maimed,emd,memd,insert,0
573,15443,aimed,named,emd,nemd,insert,0
573,21240,aimed,shamed,emd,Semd,insert,0
574,10034,aiming,gaming,emIN,gemIN,insert,0
574,15448,aiming,naming,emIN,nemIN,insert,0
574,23669,aiming,taming,emIN,temIN,insert,0
575,15444,aimless,nameless,eml^s,neml^s,insert,0
575,21242,aimless,shameless,eml^s,Seml^s,insert,0
576,10032,aims,games,emz,gemz,insert,0
576,15446,aims,names,emz,nemz,insert,0
577,587,air,aired,Er,Erd,insert,2
577,606,air,airs,Er,Erz,insert,2
577,615,air,airy,Er,Eri,insert,2
577,1192,air,are,Er,ar,replace,0
577,1267,air,arrow,Er,Ero,insert,2
577,1833,air,bare,Er,bEr,insert,0
577,1971,air,bear,Er,bEr,insert,0
577,3379,air,care,Er,kEr,insert,0
577,3656,air,chair,Er,CEr,insert,0
577,5912,air,dare,Er,dEr,insert,0
577,7593,air,ear,Er,Ir,replace,0
577,7680,air,edge,Er,EJ,replace,1
577,7726,air,egg,Er,Eg,replace,1
577,8239,air,era,Er,Er^,insert,2
577,8265,air,error,Er,ErR,insert,2
577,8266,air,errs,Er,Erz,insert,2
577,8320,air,etch,Er,EC,replace,1
577,8814,air,fair,Er,fEr,insert,0
577,8876,air,fare,Er,fEr,insert,0
577,10804,air,hair,Er,hEr,insert,0
577,10966,air,hare,Er,hEr,insert,0
577,11162,air,heirs,Er,Erz,insert,2
577,12814,air,ire,Er,#r,replace,0
577,13297,air,lair,Er,lEr,insert,0
577,14320,air,mare,Er,mEr,insert,0
577,15925,air,oar,Er,>r,replace,0
577,16211,air,or,Er,>r,replace,0
577,16249,air,ore,Er,>r,replace,0
577,16624,air,pair,Er,pEr,insert,0
577,16971,air,pear,Er,pEr,insert,0
577,19012,air,rare,Er,rEr,insert,0
577,21254,air,share,Er,SEr,insert,0
577,23986,air,their,Er,DEr,insert,0
577,24012,air,there,Er,DEr,insert,0
577,26187,air,wear,Er,wEr,insert,0
577,26303,air,where,Er,wEr,insert,0
578,582,airbase,airbus,Erbes,Erb^s,replace,3
582,595,airbus,airless,Erb^s,Erl^s,replace,2
584,7674,aircrew,ecru,Erkru,Ekru,delete,1
585,586,airdrop,airdrops,Erdrap,Erdraps,insert,6
585,7595,airdrop,eardrop,Erdrap,irdrap,replace,0
587,606,aired,airs,Erd,Erz,replace,2
587,615,aired,airy,Erd,Eri,replace,2
587,1267,aired,arrow,Erd,Ero,replace,2
587,3380,aired,cared,Erd,kErd,insert,0
587,5913,aired,dared,Erd,dErd,insert,0
587,7598,aired,eared,Erd,Ird,replace,0
587,7681,aired,edged,Erd,EJd,replace,1
587,8000,aired,end,Erd,End,replace,1
587,8239,aired,era,Erd,Er^,replace,2
587,8246,aired,ere,Erd,Er,delete,2
587,8258,aired,err,Erd,Er,delete,2
587,8265,aired,error,Erd,ErR,replace,2
587,8266,aired,errs,Erd,Erz,replace,2
587,10811,aired,haired,Erd,hErd,insert,0
587,11160,aired,heir,Erd,Er,delete,2
587,11162,aired,heirs,Erd,Erz,replace,2
587,16625,aired,paired,Erd,pErd,insert,0
587,21256,aired,shared,Erd,SErd,insert,0
589,590,airfield,airfields,Erfild,Erfildz,insert,6
592,8037,airforce,enforce,Erf>rs,Enf>rs,replace,1
594,9842,airily,frilly,ErIli,frIli,replace,0
594,19123,airily,really,ErIli,rIli,delete,0
595,3389,airless,careless,Erl^s,kErl^s,insert,0
597,598,airline,airliner,Erl#n,Erl#nR,insert,5
597,10812,airline,hairline,Erl#n,hErl#n,insert,0
598,599,airliner,airliners,Erl#nR,Erl#nRz,insert,6
602,603,airplane,airplanes,Erplen,Erplenz,insert,6
604,605,airport,airports,Erp>rt,Erp>rts,insert,6
606,615,airs,airy,Erz,Eri,replace,2
606,1267,airs,arrow,Erz,Ero,replace,2
606,1979,airs,bears,Erz,bErz,insert,0
606,3391,airs,cares,Erz,kErz,insert,0
606,3660,airs,chairs,Erz,CErz,insert,0
606,7619,airs,ears,Erz,Irz,replace,0
606,7649,airs,ebbs,Erz,Ebz,replace,1
606,7731,airs,eggs,Erz,Egz,replace,1
606,8239,airs,era,Erz,Er^,replace,2
606,8246,airs,ere,Erz,Er,delete,2
606,8258,airs,err,Erz,Er,delete,2
606,8265,airs,error,Erz,ErR,replace,2
606,8822,airs,fairs,Erz,fErz,insert,0
606,8877,airs,fares,Erz,fErz,insert,0
606,10816,airs,hairs,Erz,hErz,insert,0
606,11160,airs,heir,Erz,Er,delete,2
606,16251,airs,ores,Erz,>rz,replace,0
606,16626,airs,pairs,Erz,pErz,insert,0
606,16974,airs,pears,Erz,pErz,insert,0
606,21259,airs,shares,Erz,SErz,insert,0
606,24018,airs,theres,Erz,DErz,insert,0
606,26044,airs,wares,Erz,wErz,insert,0
606,26193,airs,wears,Erz,wErz,insert,0
612,614,airwaves,airways,Erwevz,Erwez,delete,4
613,614,airway,airways,Erwe,Erwez,insert,4
613,8823,airway,fairway,Erwe,fErwe,insert,0
615,1010,airy,any,Eri,Eni,replace,1
615,1193,airy,area,Eri,Eri^,insert,3
615,1267,airy,arrow,Eri,Ero,replace,2
615,2166,airy,berry,Eri,bEri,insert,0
615,3096,airy,bury,Eri,bEri,insert,0
615,3424,airy,carry,Eri,kEri,insert,0
615,3824,airy,cherry,Eri,CEri,insert,0
615,5876,airy,dairy,Eri,dEri,insert,0
615,7678,airy,eddy,Eri,Edi,replace,1
615,7684,airy,edgy,Eri,EJi,replace,1
615,7918,airy,emmy,Eri,Emi,replace,1
615,8239,airy,era,Eri,Er^,replace,2
615,8246,airy,ere,Eri,Er,delete,2
615,8258,airy,err,Eri,Er,delete,2
615,8265,airy,error,Eri,ErR,replace,2
615,8266,airy,errs,Eri,Erz,replace,2
615,8395,airy,every,Eri,Evri,insert,1
615,8824,airy,fairy,Eri,fEri,insert,0
615,9033,airy,ferry,Eri,fEri,insert,0
615,9770,airy,free,Eri,fri,replace,0
615,10820,airy,hairy,Eri,hEri,insert,0
615,11160,airy,heir,Eri,Er,delete,2
615,11162,airy,heirs,Eri,Erz,replace,2
615,14363,airy,marry,Eri,mEri,insert,0
615,14669,airy,merry,Eri,mEri,insert,0
615,19073,airy,re,Eri,ri,delete,0
615,21310,airy,sherry,Eri,SEri,insert,0
615,23716,airy,tarry,Eri,tEri,insert,0
615,24100,airy,three,Eri,Tri,replace,0
615,25643,airy,vary,Eri,vEri,insert,0
615,25738,airy,very,Eri,vEri,insert,0
615,26085,airy,wary,Eri,wEri,insert,0
616,617,aisle,aisles,#l,#lz,insert,2
616,639,aisle,ale,#l,el,replace,0
616,669,aisle,all,#l,>l,replace,0
616,1636,aisle,awl,#l,>l,replace,0
616,1647,aisle,ayes,#l,#z,replace,1
616,6606,aisle,dial,#l,d#l,insert,0
616,8736,aisle,eye,#l,#,delete,1
616,8742,aisle,eyed,#l,#d,replace,1
616,8754,aisle,eyes,#l,#z,replace,1
616,9112,aisle,file,#l,f#l,insert,0
616,11747,aisle,i,#l,#,delete,1
616,11748,aisle,ice,#l,#s,replace,1
616,11808,aisle,ike,#l,#k,replace,1
616,11809,aisle,ill,#l,Il,replace,0
616,12814,aisle,ire,#l,#r,replace,1
616,14790,aisle,mile,#l,m#l,insert,0
616,16085,aisle,oil,#l,%l,replace,0
616,16103,aisle,ole,#l,ol,replace,0
616,16541,aisle,owl,#l,$l,replace,0
616,17404,aisle,pile,#l,p#l,insert,0
616,20150,aisle,rile,#l,r#l,insert,0
616,24204,aisle,tile,#l,t#l,insert,0
616,25812,aisle,vile,#l,v#l,insert,0
616,26423,aisle,wile,#l,w#l,insert,0
617,1647,aisles,ayes,#lz,#z,delete,1
617,8754,aisles,eyes,#lz,#z,delete,1
617,9114,aisles,files,#lz,f#lz,insert,0
617,11822,aisles,ills,#lz,Ilz,replace,0
617,14792,aisles,miles,#lz,m#lz,insert,0
617,16093,aisles,oils,#lz,%lz,replace,0
617,16543,aisles,owls,#lz,$lz,replace,0
617,17406,aisles,piles,#lz,p#lz,insert,0
617,24206,aisles,tiles,#lz,t#lz,insert,0
617,26424,aisles,wiles,#lz,w#lz,insert,0
618,13170,akin,kin,^kIn,kIn,delete,0
618,21710,akin,skin,^kIn,skIn,replace,0
620,621,alarm,alarmed,^larm,^larmd,insert,5
620,623,alarm,alarms,^larm,^larmz,insert,5
621,623,alarmed,alarms,^larmd,^larmz,replace,5
621,24980,alarmed,unarmed,^larmd,^narmd,replace,1
624,4098,alas,class,^l&s,kl&s,replace,0
624,10286,alas,glass,^l&s,gl&s,replace,0
626,627,albanian,albanians,&lbeni^n,&lbeni^nz,insert,8
629,630,album,albums,&lb^m,&lb^mz,insert,5
634,635,alcoholic,alcoholics,&lk^halIk,&lk^halIks,insert,9
639,669,ale,all,el,>l,replace,0
639,1029,ale,ape,el,ep,replace,1
639,1636,ale,awl,el,>l,replace,0
639,1719,ale,bail,el,bel,insert,0
639,5881,ale,dale,el,del,insert,0
639,7745,ale,eight,el,et,replace,1
639,8805,ale,fail,el,fel,insert,0
639,10005,ale,gale,el,gel,insert,0
639,10799,ale,hail,el,hel,insert,0
639,10823,ale,hale,el,hel,insert,0
639,11809,ale,ill,el,Il,replace,0
639,12916,ale,jail,el,Jel,insert,0
639,14149,ale,mail,el,mel,insert,0
639,14196,ale,male,el,mel,insert,0
639,15434,ale,nail,el,nel,insert,0
639,16085,ale,oil,el,%l,replace,0
639,16103,ale,ole,el,ol,replace,0
639,16541,ale,owl,el,$l,replace,0
639,16607,ale,pail,el,pel,insert,0
639,16637,ale,pale,el,pel,insert,0
639,18921,ale,rail,el,rel,insert,0
639,20508,ale,sail,el,sel,insert,0
639,20528,ale,sale,el,sel,insert,0
639,21230,ale,shale,el,Sel,insert,0
639,23627,ale,tail,el,tel,insert,0
639,23646,ale,tale,el,tel,insert,0
639,25667,ale,veil,el,vel,insert,0
639,25976,ale,wail,el,wel,insert,0
641,644,alert,alerts,^lRt,^lRts,insert,4
641,660,alert,alight,^lRt,^l#t,replace,2
641,1359,alert,assert,^lRt,^sRt,replace,1
641,1606,alert,avert,^lRt,^vRt,replace,1
642,702,alerting,allotting,^lRtIN,^latIN,replace,2
642,1361,alerting,asserting,^lRtIN,^sRtIN,replace,1
642,9378,alerting,flirting,^lRtIN,flRtIN,replace,0
644,1365,alerts,asserts,^lRts,^sRts,replace,1
650,651,algorithm,algorithms,&lgRID^m,&lgRID^mz,insert,8
652,653,alibi,alibis,&l^b#,&l^b#z,insert,5
654,659,alien,aliens,eli^n,eli^nz,insert,5
654,1607,alien,avian,eli^n,evi^n,replace,1
660,664,alight,alike,^l#t,^l#k,replace,3
660,666,alight,aline,^l#t,^l#n,replace,3
660,667,alight,alive,^l#t,^l#v,replace,3
660,694,alight,allies,^l#t,^l#z,replace,3
660,2382,alight,blight,^l#t,bl#t,replace,0
660,9362,alight,flight,^l#t,fl#t,replace,0
660,13676,alight,light,^l#t,l#t,delete,0
660,17626,alight,plight,^l#t,pl#t,replace,0
660,17731,alight,polite,^l#t,p^l#t,insert,0
660,21809,alight,slight,^l#t,sl#t,replace,0
661,666,aligned,aline,^l#nd,^l#n,delete,4
661,1376,aligned,assigned,^l#nd,^s#nd,replace,1
661,2385,aligned,blind,^l#nd,bl#nd,replace,0
661,13738,aligned,lined,^l#nd,l#nd,delete,0
661,14207,aligned,maligned,^l#nd,m^l#nd,insert,0
661,25295,aligned,unlined,^l#nd,^nl#nd,insert,1
662,663,alignment,alignments,^l#nm^nt,^l#nm^nts,insert,8
662,1378,alignment,assignment,^l#nm^nt,^s#nm^nt,replace,1
663,1379,alignments,assignments,^l#nm^nts,^s#nm^nts,replace,1
664,666,alike,aline,^l#k,^l#n,replace,3
664,667,alike,alive,^l#k,^l#v,replace,3
664,694,alike,allies,^l#k,^l#z,replace,3
664,13693,alike,like,^l#k,l#k,delete,0
664,25292,alike,unlike,^l#k,^nl#k,insert,1
666,667,aline,alive,^l#n,^l#v,replace,3
666,694,aline,allies,^l#n,^l#z,replace,3
666,724,aline,alone,^l#n,^lon,replace,2
666,1375,aline,assign,^l#n,^s#n,replace,1
666,13729,aline,line,^l#n,l#n,delete,0
666,14204,aline,malign,^l#n,m^l#n,insert,0
667,694,alive,allies,^l#v,^l#z,replace,3
667,13818,alive,live,^l#v,l#v,delete,0
669,1527,all,aught,>l,>t,replace,1
669,1629,all,awe,>l,>,delete,1
669,1747,all,ball,>l,b>l,insert,0
669,1939,all,bawl,>l,b>l,insert,0
669,3217,all,call,>l,k>l,insert,0
669,8835,all,fall,>l,f>l,insert,0
669,10006,all,gall,>l,g>l,insert,0
669,10834,all,hall,>l,h>l,insert,0
669,11027,all,haul,>l,h>l,insert,0
669,11809,all,ill,>l,Il,replace,0
669,14208,all,mall,>l,m>l,insert,0
669,15925,all,oar,>l,>r,replace,1
669,16046,all,off,>l,>f,replace,1
669,16085,all,oil,>l,%l,replace,0
669,16103,all,ole,>l,ol,replace,0
669,16211,all,or,>l,>r,replace,1
669,16249,all,ore,>l,>r,replace,1
669,16319,all,ought,>l,>t,replace,1
669,16541,all,owl,>l,$l,replace,0
669,21277,all,shawl,>l,S>l,insert,0
669,23658,all,tall,>l,t>l,insert,0
669,26010,all,wall,>l,w>l,insert,0
669,26719,all,yawl,>l,y>l,insert,0
670,701,allegations,allocations,&l^geS^nz,&l^keS^nz,replace,3
671,17621,alleged,pledged,^lEJd,plEJd,replace,0
683,684,allergies,allergy,&lRJiz,&lRJi,delete,5
684,4152,allergy,clergy,&lRJi,klRJi,replace,0
687,688,alley,alleys,&li,&liz,insert,3
687,710,alley,alloy,&li,&l%,replace,2
687,722,alley,aloe,&li,&lo,replace,2
687,5882,alley,dally,&li,d&li,insert,0
687,7603,alley,early,&li,Rli,replace,0
687,9335,alley,flea,&li,fli,replace,0
687,9342,alley,flee,&li,fli,replace,0
687,10010,alley,galley,&li,g&li,insert,0
687,10300,alley,glee,&li,gli,replace,0
687,16096,alley,oily,&li,%li,replace,0
687,17604,alley,plea,&li,pli,replace,0
687,18953,alley,rally,&li,r&li,insert,0
687,23662,alley,tally,&li,t&li,insert,0
687,25597,alley,valley,&li,v&li,insert,0
688,711,alleys,alloys,&liz,&l%z,replace,2
688,9337,alleys,fleas,&liz,fliz,replace,0
688,10011,alleys,galleys,&liz,g&liz,insert,0
688,17609,alleys,pleas,&liz,pliz,replace,0
688,17612,alleys,please,&liz,pliz,replace,0
688,18952,alleys,rallies,&liz,r&liz,insert,0
688,25599,alleys,valleys,&liz,v&liz,insert,0
689,690,alleyway,alleyways,&liwe,&liwez,insert,5
689,13511,alleyway,leeway,&liwe,liwe,delete,0
691,705,alliance,allowance,^l#^ns,^l$^ns,replace,2
691,1087,alliance,appliance,^l#^ns,^pl#^ns,insert,1
692,1088,alliances,appliances,^l#^ns^z,^pl#^ns^z,insert,1
693,10303,allied,glide,&l#d,gl#d,replace,0
693,13652,allied,lied,&l#d,l#d,delete,0
693,17625,allied,plied,&l#d,pl#d,replace,0
693,21807,allied,slide,&l#d,sl#d,replace,0
694,709,allies,allows,^l#z,^l$z,replace,2
694,1095,allies,applies,^l#z,^pl#z,insert,1
694,9361,allies,flies,^l#z,fl#z,replace,0
694,13654,allies,lies,^l#z,l#z,delete,0
700,701,allocation,allocations,&l^keS^n,&l^keS^nz,insert,8
700,1092,allocation,application,&l^keS^n,&pl^keS^n,insert,1
700,1612,allocation,avocation,&l^keS^n,&v^keS^n,replace,1
702,17633,allotting,plotting,^latIN,platIN,replace,0
703,707,allow,allowed,^l$,^l$d,insert,3
703,709,allow,allows,^l$,^l$z,insert,3
703,728,allow,aloud,^l$,^l$d,insert,3
703,17634,allow,plough,^l$,pl$,replace,0
707,709,allowed,allows,^l$d,^l$z,replace,3
707,4250,allowed,cloud,^l$d,kl$d,replace,0
707,13974,allowed,loud,^l$d,l$d,delete,0
709,728,allows,aloud,^l$z,^l$d,replace,3
709,17636,allows,plows,^l$z,pl$z,replace,0
710,711,alloy,alloys,&l%,&l%z,insert,3
710,722,alloy,aloe,&l%,&lo,replace,2
710,17637,alloy,ploy,&l%,pl%,replace,0
713,7851,alluding,eluding,^ludIN,IludIN,replace,0
714,1404,allure,assure,^lUr,^SUr,replace,1
714,14054,allure,lure,^lUr,lUr,delete,0
714,25674,allure,velour,^lUr,v^lUr,insert,0
715,1407,alluring,assuring,^lUrIN,^SUrIN,replace,1
715,14058,alluring,luring,^lUrIN,lUrIN,delete,0
716,11832,allusions,illusions,^luZ^nz,IluZ^nz,replace,0
721,1234,alms,arms,almz,armz,replace,1
721,7839,alms,elms,almz,Elmz,replace,0
722,752,aloe,alto,&lo,&lto,insert,2
722,2440,aloe,blow,&lo,blo,replace,0
722,3223,aloe,callow,&lo,k&lo,insert,0
722,8840,aloe,fallow,&lo,f&lo,insert,0
722,9418,aloe,flow,&lo,flo,replace,0
722,10335,aloe,glow,&lo,glo,replace,0
722,13997,aloe,low,&lo,lo,delete,0
722,21233,aloe,shallow,&lo,S&lo,insert,0
722,21844,aloe,slow,&lo,slo,replace,0
722,23661,aloe,tallow,&lo,t&lo,insert,0
723,13886,aloft,loft,^l>ft,l>ft,delete,0
724,1446,alone,atone,^lon,^ton,replace,1
724,2447,alone,blown,^lon,blon,replace,0
724,4219,alone,clone,^lon,klon,replace,0
724,4452,alone,cologne,^lon,k^lon,insert,0
724,9428,alone,flown,^lon,flon,replace,0
724,13839,alone,loan,^lon,lon,delete,0
724,13905,alone,lone,^lon,lon,delete,0
725,13911,along,long,^l>N,l>N,delete,0
728,4250,aloud,cloud,^l$d,kl$d,replace,0
728,13974,aloud,loud,^l$d,l$d,delete,0
732,19106,already,ready,>rEdi,rEdi,delete,0
734,750,also,although,>lso,>lDo,replace,2
735,739,altar,altered,>ltR,>ltRd,insert,4
735,10849,altar,halter,>ltR,h>ltR,insert,0
735,20542,altar,salter,>ltR,s>ltR,insert,0
737,739,alter,altered,>ltR,>ltRd,insert,4
737,10849,alter,halter,>ltR,h>ltR,insert,0
737,20542,alter,salter,>ltR,s>ltR,insert,0
738,745,alteration,alternation,>ltReS^n,>ltRneS^n,insert,4
746,748,alternative,alternatives,>ltRn^tIv,>ltRn^tIvz,insert,9
751,1145,altitude,aptitude,&lt^tud,&pt^tud,replace,1
751,1484,altitude,attitude,&lt^tud,&t^tud,delete,1
757,758,alumnae,alumni,^l^mne,^l^mn#,replace,5
762,10844,always,hallways,>lwez,h>lwez,insert,0
765,767,amateur,amateurs,&m^CR,&m^CRz,insert,5
