"","x"
"4184",2
"4185",2
"4186",0
"4187",2
"4188",2
"4189",2
"4190",6
"4191",0
"4192",3
"4198",2
"4201",3
"4202",1
"4204",0
"4209",4
"4210",4
"4211",1
"4212",2
"4216",0
"4218",0
"4219",5
"4220",4
"4221",0
"4222",4
"4223",1
"4230",0
"4237",0
"4239",4
"4240",1
"4242",0
"4248",0
"4250",3
"4252",1
"4253",1
"4254",0
"4255",2
"4257",4
"4258",1
"4259",0
"4260",1
"4261",2
"4262",0
"4266",2
"4267",4
"4268",1
"4269",0
"4270",1
"4271",4
"4273",2
"4274",2
"4275",2
"4277",2
"4278",2
"4279",4
"4280",3
"4281",1
"4282",1
"4283",1
"4284",0
"4285",3
"4286",2
"4287",1
"4288",2
"4289",0
"4290",0
"4294",4
"4306",1
"4307",5
"4310",4
"4311",0
"4312",1
"4314",1
"4316",2
"4317",6
"4318",0
"4319",2
"4320",5
"4325",1
"4332",3
"4333",4
"4336",1
"4337",0
"4339",1
"4343",3
"4347",3
"4348",1
"4349",7
"4350",0
"4351",1
"4353",0
"4359",2
"4360",3
"4361",1
"4362",1
"4364",1
"4365",0
"4367",0
"4374",0
"4384",5
"4385",2
"4387",2
"4388",3
"4397",1
"4398",1
"4400",3
"4401",4
"4402",2
"4405",2
"4419",5
"4421",1
"4422",2
"4423",1
"4427",1
"4437",1
"4438",1
"4439",1
"4440",0
"4446",1
"4452",2
"4454",1
"4455",1
"4456",2
"4467",4
"4468",1
"4471",3
"4473",2
"4476",1
"4477",1
"4478",3
"4481",2
"4491",3
"4497",2
"4498",2
"4499",1
"4500",1
"4508",2
"4510",1
"4511",1
"4512",1
"4547",2
"4550",1
"4552",2
"4553",1
"4560",2
"4561",1
"4565",2
"4590",1
"4609",0
"4726",1
"4728",2
"4730",3
"4732",1
"4735",2
"4736",2
"4737",1
"4751",2
"4752",1
"4754",1
"4762",1
"4810",4
"4811",3
"4840",2
"4841",1
"4844",1
"4877",0
"4901",1
"4914",1
"4920",1
"4926",0
"4930",2
"4955",0
"4965",1
"4966",0
"4976",1
"4977",1
"5200",6
"5201",2
"5202",4
"5204",2
"5205",2
"5206",1
"5207",0
"5208",1
"5209",2
"5210",8
"5211",2
"5212",2
"5213",3
"5216",0
"5217",3
"5218",2
"5219",3
"5220",1
"5232",6
"5233",1
"5234",1
"5235",1
"5237",1
"5238",1
"5240",4
"5241",1
"5245",2
"5246",3
"5249",3
"5250",5
"5251",2
"5253",5
"5254",13
"5256",7
"5258",3
"5259",1
"5260",3
"5262",6
"5265",3
"5267",2
"5277",4
"5282",1
"5288",7
"5289",3
"5290",1
"5293",2
"5294",0
"5302",0
"5319",2
"5321",1
"5323",2
"5327",1
"5328",0
"5333",1
"5340",3
"5341",0
"5343",1
"5347",5
"5348",0
"5350",1
"5354",2
"5355",0
"5356",1
"5357",2
"5359",0
"5361",3
"5362",3
"5363",3
"5364",2
"5366",3
"5367",2
"5368",4
"5371",3
"5380",1
"5392",1
"5395",1
"5396",1
"5403",3
"5404",2
"5405",6
"5406",4
"5407",2
"5408",1
"5409",1
"5410",1
"5415",1
"5416",5
"5417",1
"5418",4
"5422",0
"5425",4
"5431",2
"5432",2
"5436",2
"5438",1
"5441",1
"5442",1
"5443",1
"5444",2
"5448",4
"5449",5
"5452",3
"5454",2
"5455",2
"5459",5
"5460",1
"5463",1
"5464",0
"5465",3
"5466",1
"5469",1
"5474",2
"5475",2
"5477",3
"5478",3
"5479",1
"5480",1
"5481",3
"5483",0
"5484",1
"5486",2
"5487",5
"5489",1
"5490",2
"5491",1
"5492",2
"5495",1
"5498",2
"5500",2
"5501",0
"5502",1
"5506",1
"5507",1
"5508",3
"5509",1
"5510",1
"5511",0
"5512",2
"5515",5
"5517",5
"5518",3
"5519",1
"5520",4
"5521",4
"5522",1
"5523",1
"5524",0
"5525",0
"5526",3
"5527",1
"5528",3
"5530",4
"5531",3
"5532",0
"5533",2
"5534",5
"5535",2
"5536",1
"5537",1
"5538",1
"5539",1
"5540",1
"5541",1
"5542",4
"5543",3
"5544",1
"5545",3
"5546",1
"5547",0
"5548",3
"5550",2
"5558",2
"5559",2
"5560",0
"5569",1
"5571",6
"5573",3
"5574",5
"5575",1
"5576",4
"5577",1
"5578",2
"5579",1
"5583",1
"5585",1
"5587",10
"5590",3
"5591",1
"5594",2
"5595",3
"5596",0
"5597",3
"5598",3
"5603",0
"5605",0
"5606",1
"5607",1
"5628",1
"5629",1
"5632",1
"5634",1
"5636",2
"5637",2
"5639",2
"5640",2
"5641",2
"5642",0
"5643",2
"5644",0
"5645",2
"5646",0
"5648",2
"5654",2
"5655",1
"5658",1
"5659",2
"5666",0
"5667",1
"5668",0
"5669",4
"5671",2
"5673",0
"5674",1
"5676",1
"5677",3
"5678",0
"5679",3
"5683",5
"5684",2
"5685",4
"5686",4
"5687",1
"5688",3
"5689",3
"5690",1
"5691",0
"5692",0
"5693",4
"5694",1
"5697",2
"5698",1
"5699",0
"5700",1
"5701",1
"5702",2
"5703",1
"5706",1
"5707",2
"5708",1
"5709",1
"5710",3
"5711",2
"5712",0
"5713",4
"5715",0
"5721",2
"5725",3
"5726",1
"5727",2
"5731",2
"5736",0
"5738",7
"5739",3
"5740",3
"5742",2
"5745",3
"5752",4
"5761",2
"5762",2
"5769",0
"5770",2
"5771",1
"5772",1
"5776",3
"5777",3
"5781",2
"5782",2
"5783",6
"5791",4
"5792",2
"5793",1
"5794",1
"5795",3
"5798",1
